date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_57,Station_1908,Station_1859,Station_2110,Station_527,Station_63,Station_1491,Station_2180,Station_877,Station_1642,Station_1899,Station_373,Station_258,Station_482,Station_1197,Station_567,Station_1415,Station_573,Station_260,Station_1828,Station_2093,Station_1735,Station_327,Station_496,Station_1780,Station_765,Station_1227,Station_1653,Station_1962
2023/7/28 18:00,20.4,81.18,0.0,17.9,1,0.255759147,0.255759147,0.0,26.23144654,6.4,0.0,0.0,17.39635417,0.0,7.408333333,19.2,0.0,12.8,6.4,1.066666667,5.333333333,6.4,12.8,6.4,6.4,6.491954023,6.4,3.733333333,0.0,6.4,5.180952381,6.4,2.425157233,6.4,0.533333333,3.178378378
2023/7/28 19:00,20.2,85.01,0.0,12.2,1,0.255759364,0.255759364,0.0,23.5507637,6.4,0.0,0.0,17.49557292,0.0,7.408333333,19.2,0.0,12.8,6.4,1.066666667,6.4,6.4,12.8,6.4,6.4,6.565517241,6.4,6.4,0.0,6.4,4.495238095,6.4,2.465408805,6.4,0.533333333,3.181981982
2023/7/28 20:00,20.0,78.6,0.0,14.3,1,0.255759635,0.255759635,0.0,20.87008086,6.4,0.0,0.0,20.76979167,0.0,7.408333333,19.2,0.0,12.8,10.66666667,1.066666667,6.4,6.4,12.8,6.4,6.4,6.63908046,6.4,6.4,0.0,6.4,3.80952381,6.4,2.505660377,6.4,0.533333333,3.185585586
2023/7/28 21:00,19.8,76.18,0.0,14.3,0,0.255759833,0.255759833,0.0,18.18939802,6.4,0.0,0.0,21.92734375,0.0,7.408333333,19.2,0.0,12.8,12.8,1.066666667,6.4,6.4,12.8,6.4,6.4,6.712643678,6.4,6.4,0.0,6.4,3.123809524,6.4,2.54591195,6.4,0.533333333,3.189189189
2023/7/28 22:00,18.8,83.84,0.0,17.6,0,0.255759756,0.255759756,4.166666667,15.50871518,6.4,0.0,0.0,30.49322917,0.0,7.408333333,19.2,0.0,12.8,6.933333333,1.066666667,6.4,6.4,13.86666667,6.4,6.4,6.786206897,6.4,6.4,0.0,6.4,2.438095238,6.4,2.586163522,6.4,0.533333333,3.192792793
2023/7/28 23:00,18.8,84.28,0.0,16.3,0,0.255761872,0.255761872,29.16666667,12.82803235,6.4,0.0,0.0,30.59244792,0.0,7.408333333,19.2,0.0,12.8,6.4,1.066666667,6.4,6.4,13.06666667,6.4,2.666666667,6.859770115,6.4,6.4,0.0,6.4,1.752380952,6.4,2.626415094,6.4,0.533333333,3.196396396
2023/7/29 0:00,17.4,91.86,0.0,12.0,0,0.255759499,0.255759499,12.5,10.14734951,9.066666667,13.75833333,4.8,19.05,0.533333333,7.408333333,16.53333333,3.2,1.6,7.466666667,1.066666667,3.733333333,4.266666667,12.26666667,5.333333333,1.066666667,6.933333333,1.6,2.133333333,1.066666667,5.866666667,1.066666667,7.466666667,2.666666667,5.866666667,0.533333333,3.2
2023/7/29 1:00,17.2,89.21,0.0,10.3,0,0.255773223,0.255773223,12.5,7.466666667,13.86666667,6.35,6.4,14.81666667,1.066666667,2.116666667,19.2,5.866666667,3.2,8.533333333,1.6,3.2,2.666666667,14.93333333,3.2,1.6,4.266666667,2.666666667,3.733333333,0.0,6.4,2.666666667,5.866666667,0.533333333,5.866666667,0.533333333,3.2
2023/7/29 2:00,17.2,87.91,0.0,12.1,0,0.255760441,0.255760441,20.83333333,5.866666667,13.86666667,7.408333333,5.866666667,15.875,4.266666667,3.175,17.6,3.733333333,2.133333333,8.533333333,1.066666667,3.733333333,3.733333333,14.4,5.333333333,2.133333333,6.4,2.666666667,3.2,0.0,6.4,3.2,6.933333333,1.066666667,5.333333333,0.533333333,2.666666667
2023/7/29 3:00,17.8,83.84,0.0,14.7,0,0.255760362,0.255760362,25.0,3.2,10.13333333,22.225,3.2,16.93333333,1.6,1.058333333,16.53333333,5.866666667,1.6,7.466666667,1.066666667,2.666666667,4.266666667,12.26666667,5.866666667,2.133333333,3.733333333,1.6,2.666666667,0.0,6.4,3.733333333,4.266666667,2.666666667,6.4,0.533333333,2.133333333
2023/7/29 4:00,17.2,84.31,0.0,16.8,0,0.255760249,0.255760249,29.16666667,4.8,8.533333333,15.875,5.333333333,16.93333333,2.666666667,2.116666667,17.6,4.8,1.6,8.0,0.533333333,5.333333333,5.333333333,11.73333333,5.333333333,3.2,4.266666667,2.133333333,2.133333333,0.0,6.4,3.2,5.333333333,2.133333333,5.333333333,0.533333333,3.2
2023/7/29 5:00,17.1,87.88,0.0,15.4,0,0.2557601,0.2557601,25.0,8.0,8.533333333,12.7,4.266666667,15.875,2.666666667,3.175,17.06666667,4.266666667,1.6,7.466666667,0.0,5.333333333,5.333333333,11.2,5.333333333,2.133333333,4.8,1.066666667,1.6,0.533333333,5.333333333,3.2,6.933333333,1.066666667,4.8,0.533333333,2.4
2023/7/29 6:00,17.0,88.1,0.0,16.5,0,0.255759822,0.255759822,16.66666667,5.866666667,8.0,22.225,3.733333333,17.4625,2.666666667,0.0,15.46666667,3.2,4.8,8.0,0.533333333,3.2,4.266666667,12.8,4.8,4.266666667,1.066666667,0.533333333,3.2,1.6,7.466666667,3.733333333,2.666666667,5.333333333,6.4,0.533333333,1.6
2023/7/29 7:00,17.1,88.32,0.0,16.9,0,0.255760062,0.255760062,12.5,6.933333333,8.533333333,14.81666667,4.8,17.99166667,1.066666667,1.058333333,15.46666667,4.266666667,3.733333333,8.533333333,0.0,5.866666667,3.2,11.2,3.733333333,1.6,3.2,1.6,2.666666667,1.066666667,5.333333333,2.133333333,5.333333333,2.133333333,5.866666667,0.533333333,2.666666667
2023/7/29 8:00,17.9,87.89,0.0,14.8,1,0.255760108,0.255760108,8.333333333,6.933333333,11.2,8.466666667,1.066666667,17.99166667,4.8,6.35,17.6,2.133333333,2.133333333,6.933333333,0.0,4.8,8.0,12.26666667,2.666666667,1.066666667,6.933333333,1.6,1.6,0.533333333,6.4,1.066666667,8.0,1.6,2.666666667,0.533333333,2.666666667
2023/7/29 9:00,18.2,87.31,0.0,16.5,1,0.255759865,0.255759865,16.66666667,8.533333333,10.13333333,12.7,3.2,16.93333333,3.2,3.175,18.13333333,3.2,2.133333333,6.933333333,0.0,8.0,5.866666667,11.73333333,4.266666667,1.6,3.733333333,2.666666667,2.133333333,0.0,6.4,1.6,6.4,1.6,4.8,0.533333333,2.666666667
2023/7/29 10:00,20.0,82.87,0.0,24.4,1,0.255759459,0.255759459,29.16666667,4.8,8.533333333,14.81666667,3.2,14.81666667,1.6,2.116666667,19.73333333,4.266666667,2.133333333,6.4,0.0,4.266666667,4.8,8.533333333,5.866666667,0.533333333,2.133333333,1.6,0.533333333,3.733333333,4.8,2.133333333,4.8,2.133333333,5.333333333,0.533333333,2.666666667
2023/7/29 11:00,19.0,82.47,0.0,22.8,1,0.25576007,0.25576007,12.5,1.6,8.533333333,7.408333333,3.733333333,13.75833333,2.666666667,1.058333333,18.66666667,3.733333333,2.133333333,7.466666667,0.0,2.666666667,2.666666667,10.13333333,2.666666667,1.6,3.2,2.666666667,2.133333333,0.0,6.4,2.666666667,6.933333333,1.066666667,4.8,0.533333333,2.666666667
2023/7/29 12:00,19.7,75.81,0.0,24.0,4,0.25575971,0.25575971,20.83333333,0.533333333,8.0,12.7,2.133333333,15.875,2.133333333,1.0795,18.13333333,4.8,2.666666667,7.466666667,0.0,2.133333333,3.2,9.6,2.666666667,0.533333333,1.6,2.666666667,2.666666667,2.133333333,6.4,2.133333333,4.266666667,2.666666667,3.733333333,0.533333333,2.666666667
2023/7/29 13:00,19.7,79.13,0.0,23.5,4,0.255760288,0.255760288,12.5,1.6,8.0,4.233333333,3.733333333,12.7,2.666666667,1.100666667,19.2,3.733333333,2.133333333,8.0,1.6,3.2,2.666666667,10.13333333,0.533333333,1.6,3.2,1.6,2.133333333,0.0,5.866666667,2.133333333,7.466666667,0.533333333,4.8,0.533333333,2.133333333
2023/7/29 14:00,19.5,83.19,0.509,20.7,1,0.255759651,0.255759651,8.333333333,1.066666667,7.466666667,11.64166667,0.533333333,17.99166667,3.733333333,1.121833333,15.46666667,4.8,3.733333333,8.533333333,0.0,2.666666667,3.2,12.8,2.133333333,1.066666667,3.733333333,0.0,3.733333333,2.133333333,6.933333333,0.533333333,6.4,2.666666667,3.2,0.533333333,1.6
2023/7/29 15:00,20.2,76.55,0.0,21.6,6,0.25575997,0.25575997,20.83333333,5.333333333,9.6,14.81666667,3.733333333,15.875,0.0,1.143,16.53333333,5.333333333,3.2,6.933333333,0.0,0.533333333,2.666666667,11.73333333,2.666666667,0.533333333,2.666666667,1.066666667,2.666666667,3.2,4.8,0.533333333,6.4,2.666666667,4.8,0.533333333,2.133333333
2023/7/29 16:00,21.1,73.12,0.0,22.0,6,0.255760875,0.255760875,33.33333333,2.666666667,6.933333333,6.35,1.6,14.81666667,4.266666667,1.164166667,17.6,4.8,2.666666667,6.933333333,0.533333333,3.733333333,4.8,11.73333333,2.133333333,2.666666667,1.6,1.066666667,1.6,4.266666667,5.866666667,0.533333333,8.0,2.133333333,4.8,0.533333333,2.666666667
2023/7/29 17:00,21.6,66.48,0.0,27.9,6,0.255744035,0.255744035,16.66666667,4.266666667,10.13333333,12.7,7.466666667,17.4625,2.133333333,1.185333333,16.53333333,3.733333333,2.666666667,8.533333333,3.733333333,1.6,4.8,10.66666667,4.8,3.733333333,2.666666667,1.066666667,2.666666667,1.066666667,9.6,3.2,5.866666667,1.6,4.266666667,0.533333333,3.2
2023/7/29 18:00,21.7,65.63,0.0,29.2,5,0.255759145,0.255759145,37.5,1.6,6.933333333,8.466666667,1.066666667,17.99166667,3.733333333,1.2065,16.53333333,4.266666667,2.666666667,8.533333333,0.533333333,3.733333333,4.266666667,11.2,4.266666667,3.733333333,2.666666667,1.6,2.666666667,1.6,4.8,2.133333333,7.466666667,2.133333333,2.666666667,0.533333333,2.133333333
2023/7/29 19:00,20.9,63.62,0.0,29.0,3,0.255759362,0.255759362,25.0,3.2,11.73333333,21.16666667,5.333333333,19.05,0.533333333,1.227666667,16.0,4.8,3.2,8.0,3.2,4.8,3.2,11.2,3.2,3.2,4.266666667,1.6,3.2,1.6,6.4,3.2,6.4,1.6,4.8,0.533333333,1.6
2023/7/29 20:00,20.0,65.77,0.0,27.2,1,0.255759634,0.255759634,12.5,0.533333333,10.66666667,13.75833333,0.0,16.93333333,5.866666667,1.248833333,13.86666667,4.266666667,5.333333333,9.066666667,0.0,3.2,2.133333333,12.26666667,2.666666667,1.066666667,5.866666667,1.066666667,5.333333333,0.533333333,7.466666667,0.0,5.333333333,2.133333333,4.266666667,0.533333333,0.533333333
2023/7/29 21:00,19.6,71.46,0.0,18.4,0,0.255759831,0.255759831,29.16666667,5.333333333,10.13333333,14.81666667,5.866666667,16.93333333,3.733333333,1.27,17.06666667,5.333333333,3.2,8.0,1.6,2.133333333,4.266666667,9.6,3.733333333,4.8,3.733333333,1.066666667,3.2,2.133333333,5.866666667,3.2,6.4,0.533333333,4.266666667,0.533333333,2.666666667
2023/7/29 22:00,18.0,81.63,0.0,16.7,0,0.255759754,0.255759754,4.166666667,4.266666667,8.533333333,4.233333333,0.0,16.93333333,5.333333333,1.291166667,17.06666667,4.8,6.4,8.533333333,0.0,3.2,1.6,12.26666667,3.2,3.733333333,3.2,0.533333333,4.266666667,2.133333333,8.0,1.6,5.866666667,1.6,4.8,0.533333333,2.133333333
2023/7/29 23:00,18.0,82.27,0.0,16.8,0,0.25576187,0.25576187,20.83333333,3.733333333,10.13333333,10.58333333,4.266666667,16.93333333,2.133333333,1.312333333,18.66666667,4.266666667,4.8,8.533333333,2.133333333,2.666666667,3.733333333,9.6,3.733333333,4.266666667,2.133333333,2.133333333,3.733333333,1.6,9.066666667,3.2,5.866666667,1.066666667,5.866666667,0.0,3.2
2023/7/30 0:00,17.2,86.09,0.0,16.5,0,0.255759498,0.255759498,16.66666667,2.666666667,10.13333333,10.58333333,2.133333333,17.99166667,3.733333333,1.3335,19.2,4.8,3.733333333,9.6,1.6,2.133333333,2.666666667,11.73333333,5.333333333,4.266666667,3.2,1.066666667,3.2,1.6,8.0,2.133333333,6.4,1.066666667,5.333333333,0.533333333,2.666666667
2023/7/30 1:00,17.1,86.78,0.0,16.3,0,0.25577322,0.25577322,37.5,4.8,5.866666667,4.233333333,2.666666667,16.93333333,1.066666667,1.354666667,19.73333333,6.4,4.266666667,9.6,2.133333333,2.666666667,2.133333333,11.2,5.333333333,3.733333333,4.8,1.6,3.733333333,1.6,6.4,1.066666667,5.866666667,0.533333333,5.333333333,1.066666667,2.133333333
2023/7/30 2:00,17.1,86.53,0.0,16.1,0,0.25576044,0.25576044,29.16666667,4.266666667,7.466666667,6.35,5.333333333,15.875,2.133333333,1.375833333,19.2,5.866666667,3.733333333,8.533333333,3.2,0.533333333,4.266666667,13.86666667,7.466666667,2.133333333,2.133333333,1.066666667,3.733333333,2.666666667,8.533333333,2.666666667,4.8,2.133333333,4.8,1.066666667,2.133333333
2023/7/30 3:00,17.1,86.7,0.0,17.5,0,0.25576036,0.25576036,20.83333333,3.733333333,8.0,4.233333333,5.866666667,16.93333333,1.6,1.397,20.26666667,5.866666667,4.266666667,8.0,5.333333333,1.066666667,3.733333333,11.73333333,6.4,4.8,3.733333333,1.6,3.733333333,2.133333333,6.4,2.666666667,4.8,2.133333333,6.4,1.066666667,2.133333333
2023/7/30 4:00,17.7,81.36,0.0,19.5,0,0.255760248,0.255760248,16.66666667,1.066666667,8.533333333,8.466666667,8.533333333,19.05,4.8,1.418166667,19.73333333,4.8,4.8,10.66666667,1.6,2.133333333,4.266666667,11.2,6.933333333,5.333333333,4.8,0.533333333,2.666666667,2.133333333,5.866666667,2.666666667,2.666666667,3.2,5.333333333,0.533333333,2.133333333
2023/7/30 5:00,16.9,83.97,0.0,15.6,0,0.255760099,0.255760099,20.83333333,0.533333333,9.6,7.408333333,6.4,19.05,4.8,1.439333333,19.73333333,4.266666667,4.266666667,11.2,1.6,2.666666667,3.2,10.66666667,8.0,3.733333333,6.4,0.533333333,2.666666667,2.666666667,6.933333333,3.2,3.2,3.2,4.8,0.0,2.133333333
2023/7/30 6:00,17.5,71.5,0.0,19.6,0,0.255759821,0.255759821,20.83333333,2.133333333,9.6,7.408333333,6.4,16.93333333,1.066666667,1.4605,20.26666667,4.8,4.8,11.73333333,1.066666667,3.2,1.6,11.2,2.133333333,4.266666667,4.8,1.6,3.733333333,0.0,4.8,3.2,5.333333333,0.0,6.4,1.066666667,2.133333333
2023/7/30 7:00,17.6,67.78,0.0,20.1,0,0.25576006,0.25576006,0.0,3.2,5.866666667,13.75833333,2.133333333,16.93333333,2.666666667,1.481666667,17.06666667,2.666666667,6.933333333,13.33333333,0.0,5.333333333,1.066666667,12.26666667,5.866666667,4.8,4.8,0.533333333,2.666666667,4.266666667,6.4,1.066666667,1.6,2.133333333,3.2,0.533333333,2.488888889
2023/7/30 8:00,17.5,75.84,0.099,18.1,1,0.255760107,0.255760107,8.333333333,1.066666667,9.6,1.058333333,3.2,12.7,0.0,1.502833333,19.2,3.2,5.333333333,9.6,2.666666667,2.133333333,4.266666667,9.066666667,3.733333333,4.266666667,4.266666667,0.533333333,2.666666667,0.0,5.333333333,4.266666667,3.733333333,0.0,8.533333333,0.533333333,2.844444444
2023/7/30 9:00,17.0,82.46,0.0,14.9,1,0.255759864,0.255759864,16.66666667,2.133333333,6.4,8.466666667,2.666666667,17.63888889,1.6,1.524,16.53333333,2.133333333,4.8,12.26666667,0.0,4.8,0.533333333,12.26666667,5.333333333,4.266666667,2.666666667,0.0,3.2,3.2,4.266666667,1.066666667,4.266666667,1.6,4.8,1.066666667,3.2
2023/7/30 10:00,17.8,75.14,0.0,29.0,1,0.255759458,0.255759458,12.5,4.266666667,4.266666667,17.99166667,2.133333333,17.28611111,0.533333333,1.545166667,18.66666667,2.666666667,5.333333333,10.13333333,0.0,5.333333333,0.533333333,13.33333333,4.8,4.8,2.133333333,0.0,2.133333333,3.2,3.2,1.066666667,3.2,0.533333333,3.733333333,1.066666667,2.133333333
2023/7/30 11:00,17.5,79.55,0.0,26.1,2,0.255760068,0.255760068,8.333333333,1.6,7.466666667,14.67068966,2.133333333,14.81666667,2.133333333,1.566333333,18.66666667,4.8,4.8,11.73333333,0.0,1.6,3.2,8.0,7.466666667,2.666666667,1.6,0.0,3.733333333,3.733333333,5.333333333,1.066666667,3.2,1.6,3.2,0.0,2.133333333
2023/7/30 12:00,18.8,68.68,0.0,33.7,7,0.255759709,0.255759709,8.333333333,2.133333333,8.533333333,13.46637931,1.066666667,17.99166667,0.533333333,1.5875,18.13333333,3.2,3.2,9.066666667,1.066666667,3.733333333,2.666666667,8.533333333,4.266666667,4.8,1.6,0.0,2.133333333,3.733333333,4.8,0.533333333,3.2,0.533333333,3.733333333,0.533333333,2.133333333
2023/7/30 13:00,19.1,67.51,0.0,36.5,5,0.255760286,0.255760286,4.166666667,2.666666667,5.333333333,14.37873563,1.6,14.81666667,0.0,1.608666667,20.26666667,4.266666667,5.333333333,9.6,4.266666667,3.2,2.133333333,8.533333333,1.066666667,4.266666667,1.066666667,0.0,2.666666667,4.8,3.2,0.533333333,3.2,0.0,4.8,1.6,2.133333333
2023/7/30 14:00,19.5,63.35,0.598,39.1,6,0.25575965,0.25575965,8.333333333,3.2,7.466666667,12.11609195,2.666666667,16.93333333,0.533333333,1.629833333,19.73333333,5.333333333,3.2,11.73333333,4.266666667,2.133333333,3.2,9.6,3.733333333,4.266666667,1.066666667,0.0,2.133333333,3.733333333,4.8,0.0,3.733333333,1.066666667,4.8,1.066666667,2.133333333
2023/7/30 15:00,20.5,59.6,0.0,36.4,2,0.255759969,0.255759969,20.83333333,1.6,5.866666667,13.02844828,1.6,16.93333333,2.133333333,1.651,18.13333333,3.733333333,3.733333333,14.4,1.6,2.666666667,1.6,11.2,2.133333333,3.2,3.2,0.0,3.733333333,3.733333333,4.8,1.6,3.733333333,2.133333333,4.8,1.066666667,2.133333333
2023/7/30 16:00,20.1,61.01,0.0,39.9,7,0.255760873,0.255760873,8.333333333,5.333333333,8.0,13.9408046,0.0,19.05,0.0,1.672166667,18.13333333,2.666666667,1.066666667,10.13333333,0.0,3.733333333,2.666666667,10.13333333,4.8,5.333333333,1.066666667,1.066666667,0.533333333,4.266666667,4.266666667,0.0,2.666666667,1.066666667,5.866666667,1.6,2.4
2023/7/30 17:00,19.9,61.68,0.0,34.4,3,0.255744035,0.255744035,16.66666667,3.733333333,5.866666667,15.91149425,1.066666667,20.10833333,0.0,1.693333333,19.2,3.733333333,3.2,10.66666667,1.066666667,4.266666667,1.066666667,12.26666667,4.8,3.733333333,2.133333333,1.6,2.133333333,4.8,4.266666667,0.533333333,3.2,2.133333333,5.333333333,0.533333333,2.666666667
2023/7/30 18:00,19.7,68.7,0.0,36.7,2,0.255759143,0.255759143,8.333333333,5.333333333,6.4,13.64885057,2.666666667,16.93333333,0.0,1.7145,19.73333333,3.733333333,2.133333333,9.066666667,2.133333333,2.666666667,2.133333333,13.86666667,4.266666667,5.333333333,1.066666667,1.6,1.066666667,5.866666667,3.2,0.0,3.733333333,0.0,3.733333333,1.066666667,2.933333333
2023/7/30 19:00,18.9,74.02,0.0,34.6,1,0.25575936,0.25575936,16.66666667,4.266666667,11.2,13.50287356,3.2,17.99166667,0.0,1.735666667,18.66666667,3.733333333,2.133333333,9.066666667,0.533333333,4.266666667,2.133333333,11.73333333,5.866666667,5.866666667,3.2,1.6,2.133333333,4.266666667,6.4,0.533333333,4.266666667,2.133333333,4.266666667,0.533333333,3.2
2023/7/30 20:00,18.7,78.93,0.0,31.8,1,0.255759632,0.255759632,16.66666667,2.666666667,8.0,12.29856322,1.066666667,21.16666667,0.0,1.756833333,19.2,6.4,1.066666667,10.66666667,1.066666667,5.333333333,1.6,12.8,3.2,4.8,2.666666667,3.733333333,2.133333333,2.666666667,4.8,1.6,5.866666667,1.6,5.866666667,2.133333333,3.2
2023/7/30 21:00,18.0,82.74,0.0,25.9,0,0.25575983,0.25575983,33.33333333,2.133333333,6.933333333,11.09425287,2.666666667,17.99166667,0.533333333,1.778,19.73333333,5.866666667,2.133333333,10.66666667,0.0,5.333333333,2.133333333,11.73333333,3.733333333,4.8,1.6,3.2,1.6,5.333333333,3.2,1.6,4.8,3.2,5.333333333,2.666666667,2.933333333
2023/7/30 22:00,17.2,91.05,0.0,27.2,0,0.255759752,0.255759753,8.333333333,0.0,7.466666667,13.06494253,1.6,14.81666667,3.2,1.799166667,21.86666667,8.533333333,2.133333333,11.73333333,0.0,3.2,1.6,8.533333333,3.2,2.133333333,4.8,3.2,4.266666667,2.133333333,4.8,2.133333333,4.8,1.6,5.333333333,1.6,2.666666667
2023/7/30 23:00,16.9,88.78,0.015,23.3,0,0.255761869,0.255761869,29.16666667,2.133333333,8.533333333,16.09396552,1.6,15.875,6.4,1.820333333,18.66666667,5.333333333,2.666666667,11.73333333,0.0,5.866666667,1.066666667,11.2,5.333333333,4.8,3.2,3.2,2.133333333,6.933333333,2.666666667,1.066666667,4.8,3.2,4.266666667,3.733333333,2.666666667
2023/7/31 0:00,16.0,93.94,0.0,18.1,0,0.255759497,0.255759497,29.16666667,0.533333333,7.466666667,11.71465517,3.733333333,14.81666667,0.0,1.8415,19.73333333,4.8,0.533333333,11.73333333,0.0,10.13333333,4.266666667,10.66666667,7.466666667,8.0,1.6,0.533333333,2.666666667,4.266666667,6.4,1.066666667,2.133333333,3.2,3.733333333,0.0,2.666666667
2023/7/31 1:00,16.1,94.52,0.0,20.6,0,0.255773217,0.255773217,33.33333333,4.266666667,5.866666667,10.51034483,1.066666667,16.93333333,1.066666667,1.862666667,19.2,2.666666667,2.133333333,11.73333333,0.0,6.933333333,0.533333333,12.26666667,8.0,4.8,3.2,4.266666667,1.066666667,6.933333333,2.666666667,2.133333333,5.866666667,3.733333333,5.333333333,3.733333333,2.666666667
2023/7/31 2:00,16.8,94.23,5.552,26.1,0,0.255760439,0.255760439,25.0,3.733333333,6.4,9.306034483,1.6,16.93333333,0.0,1.883833333,19.2,5.866666667,2.133333333,8.533333333,0.0,8.533333333,2.666666667,9.066666667,3.2,5.866666667,4.8,4.8,3.2,2.666666667,5.333333333,1.066666667,5.333333333,1.6,5.866666667,1.066666667,2.666666667
2023/7/31 3:00,17.0,93.99,0.0,28.6,0,0.255760359,0.255760359,16.66666667,1.6,7.466666667,14.45172414,9.066666667,14.81666667,2.666666667,1.905,18.66666667,7.466666667,3.733333333,12.8,0.0,4.266666667,4.266666667,10.13333333,3.733333333,4.266666667,3.2,0.533333333,2.666666667,0.533333333,5.866666667,2.133333333,4.8,0.533333333,4.8,0.533333333,3.2
2023/7/31 4:00,17.1,93.29,0.0,28.7,0,0.255760246,0.255760246,25.0,5.866666667,6.4,14.30574713,6.4,20.10833333,2.133333333,1.926166667,18.66666667,5.333333333,2.666666667,11.2,0.0,6.933333333,3.733333333,10.66666667,5.333333333,6.4,3.733333333,2.133333333,2.133333333,1.6,3.733333333,1.6,4.8,1.6,4.266666667,1.6,2.666666667
2023/7/31 5:00,17.1,92.53,0.007,27.3,0,0.255760097,0.255760097,25.0,3.2,8.0,12.04310345,3.2,16.93333333,0.533333333,1.947333333,17.06666667,2.666666667,2.666666667,12.8,0.0,5.866666667,2.666666667,11.2,3.733333333,5.333333333,2.666666667,1.6,2.666666667,2.133333333,3.733333333,3.2,5.333333333,2.133333333,5.333333333,2.133333333,2.666666667
2023/7/31 6:00,17.0,93.26,0.0,28.0,0,0.25575982,0.25575982,25.0,4.8,4.8,12.95545977,5.866666667,16.93333333,2.133333333,1.9685,18.66666667,4.8,4.8,11.73333333,0.0,4.266666667,3.733333333,10.66666667,4.8,4.8,3.733333333,1.6,3.2,2.133333333,3.2,1.6,2.666666667,1.066666667,4.8,2.133333333,2.666666667
2023/7/31 7:00,16.9,94.02,0.0,23.7,0,0.255760059,0.255760059,16.66666667,2.133333333,6.4,6.459482759,3.2,12.7,0.0,1.989666667,20.26666667,3.733333333,2.666666667,12.26666667,0.0,5.333333333,3.733333333,8.0,2.133333333,2.133333333,1.066666667,0.533333333,3.2,1.6,4.266666667,1.066666667,2.666666667,1.6,4.8,1.6,2.933333333
2023/7/31 8:00,16.3,98.8,8.563,26.2,0,0.255760105,0.255760105,16.66666667,2.133333333,5.866666667,6.313505747,3.733333333,12.7,0.0,2.010833333,19.2,5.333333333,4.266666667,11.2,0.0,5.866666667,3.2,8.533333333,3.2,1.6,2.666666667,0.533333333,3.733333333,1.066666667,5.333333333,2.133333333,4.266666667,0.533333333,6.4,1.066666667,3.2
2023/7/31 9:00,17.1,98.61,0.0,25.1,0,0.255759863,0.255759863,16.66666667,4.266666667,9.066666667,15.69252874,2.666666667,19.05,0.0,2.032,16.53333333,3.2,3.2,10.13333333,0.0,4.8,2.666666667,11.2,4.266666667,5.333333333,2.666666667,2.133333333,2.666666667,2.666666667,4.266666667,1.6,3.733333333,0.533333333,5.333333333,1.066666667,3.2
2023/7/31 10:00,17.9,94.37,0.0,28.8,1,0.255759456,0.255759456,16.66666667,3.733333333,6.933333333,12.37155172,2.133333333,21.16666667,0.0,2.053166667,16.53333333,3.733333333,3.733333333,9.066666667,0.0,3.733333333,2.666666667,10.66666667,5.333333333,4.266666667,2.133333333,2.133333333,1.6,3.2,3.733333333,1.066666667,3.2,1.066666667,5.333333333,2.133333333,3.2
2023/7/31 11:00,18.0,94.3,0.007,33.0,1,0.255760066,0.255760066,12.5,2.666666667,5.866666667,10.10890805,3.2,11.64166667,0.0,2.074333333,18.66666667,4.266666667,4.266666667,9.066666667,0.0,4.266666667,3.2,10.13333333,3.2,2.133333333,1.6,0.533333333,3.733333333,3.2,4.266666667,1.6,3.2,0.533333333,3.733333333,0.533333333,3.093333333
2023/7/31 12:00,18.7,90.86,0.0,30.2,2,0.255759707,0.255759707,4.166666667,3.733333333,5.866666667,4.671264368,5.333333333,8.466666667,0.0,2.0955,19.73333333,6.4,2.666666667,8.533333333,0.0,3.2,3.733333333,8.0,3.733333333,0.533333333,1.066666667,0.0,3.733333333,2.666666667,5.333333333,1.066666667,3.2,1.6,4.8,1.6,2.986666667
2023/7/31 13:00,19.0,93.32,0.0,31.4,1,0.255760284,0.255760284,4.166666667,3.2,6.4,8.75862069,2.666666667,16.93333333,0.0,2.116666667,19.2,3.2,6.4,6.4,0.0,5.866666667,1.6,10.66666667,3.733333333,2.133333333,2.133333333,1.066666667,2.133333333,3.733333333,4.8,1.066666667,2.133333333,1.066666667,3.2,1.066666667,2.88
2023/7/31 14:00,19.7,85.69,5.405,31.4,1,0.255759649,0.255759649,0.0,2.666666667,5.866666667,9.670977011,4.266666667,10.58333333,0.0,1.058333333,21.33333333,6.933333333,2.133333333,9.066666667,0.0,2.133333333,4.8,9.6,4.266666667,1.6,1.066666667,2.133333333,4.266666667,2.133333333,4.8,0.0,4.266666667,0.533333333,5.333333333,0.533333333,2.773333333
2023/7/31 15:00,19.7,84.87,0.0,31.2,3,0.255759967,0.255759967,8.333333333,6.933333333,8.533333333,6.35,1.066666667,21.16666667,0.0,6.35,18.13333333,5.866666667,5.866666667,9.6,2.133333333,4.266666667,3.2,10.66666667,5.333333333,2.133333333,3.733333333,1.066666667,3.733333333,3.2,4.266666667,1.066666667,2.666666667,0.533333333,5.866666667,0.533333333,2.666666667
2023/7/31 16:00,19.0,92.74,0.0,37.1,1,0.255760872,0.255760872,0.0,4.266666667,8.533333333,8.466666667,1.6,24.34166667,0.0,5.291666667,20.26666667,2.666666667,3.2,6.933333333,3.2,5.333333333,3.2,7.466666667,3.733333333,4.8,4.266666667,2.133333333,4.8,1.6,5.333333333,2.133333333,4.266666667,0.533333333,5.866666667,0.533333333,2.133333333
