date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_994,Station_57,Station_1908,Station_1454,Station_1425,Station_1859,Station_2110,Station_1916,Station_980,Station_387,Station_1345,Station_1252,Station_2379,Station_527,Station_1187,Station_2192,Station_669,Station_63,Station_1984,Station_1491,Station_342,Station_267,Station_178,Station_2180,Station_481,Station_807,Station_1389,Station_877,Station_786,Station_851,Station_1642,Station_1899,Station_373,Station_1880,Station_209,Station_258,Station_641,Station_1311,Station_406,Station_482,Station_1197,Station_646,Station_567,Station_1415,Station_573,Station_1397,Station_1760,Station_1253,Station_260,Station_1276,Station_1828,Station_2093,Station_1735,Station_1288,Station_732,Station_1238,Station_327,Station_496,Station_254,Station_1780,Station_230,Station_765,Station_1786,Station_1628,Station_1227,Station_256,Station_1419,Station_1512,Station_558,Station_734,Station_1300,Station_762,Station_1653,Station_1962,Station_452,Station_1861,Station_1064,Station_2108,Station_585
2023/8/1 14:00,18.7,70.14,1.151,34.3,3,0.255759648,0.255759648,43.85,12.5,0.533333333,10.66666667,10.66666667,9.066666667,15.875,7.876923077,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,3.2,3.2,0,17.06666667,23.28333333,7.408333333,1.6,1.066666667,6.4,14.93333333,4.233333333,8.533333333,8.533333333,3.2,16.53333333,8.533333333,10.13333333,3.733333333,6.4,9.066666667,0,2.666666667,1.6,3.733333333,12.26666667,4.266666667,3.2,5.333333333,1.066666667,10.66666667,2.133333333,2.666666667,0,4.8,0.533333333,4.266666667,1.6,1.066666667,3.2,2.133333333,0,1.066666667,2.133333333,7.466666667,2.133333333,3.2,5.333333333,3.2,2.133333333,5.333333333,4.8,5.333333333,4.266666667,6.4,2.666666667,1.6,13.33333333,4.8,4.266666667,0,2.133333333,1.066666667,0.533333333,7.466666667,1.6,2.666666667
2023/8/1 15:00,19,73.2,0,28.7,5,0.255759966,0.255759966,28.24166667,16.66666667,9.066666667,14.93333333,14.93333333,11.73333333,7.408333333,8.348717949,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,3.733333333,7.466666667,1.066666667,17.06666667,21.16666667,6.35,3.733333333,2.666666667,6.933333333,14.93333333,7.408333333,10.66666667,8.533333333,5.866666667,17.06666667,8.533333333,10.13333333,1.6,4.8,12.26666667,2.666666667,6.4,2.666666667,4.8,12.8,3.2,2.133333333,4.266666667,1.066666667,11.2,1.066666667,3.2,1.066666667,6.4,0,4.266666667,2.666666667,0.533333333,3.2,0.533333333,0,1.6,2.666666667,8,3.733333333,2.133333333,4.8,2.133333333,2.666666667,4.266666667,5.866666667,7.466666667,3.733333333,5.866666667,1.6,3.2,13.33333333,4.266666667,3.733333333,0,2.133333333,1.066666667,0.533333333,7.466666667,1.066666667,2.666666667
2023/8/1 16:00,17.6,79.12,0,35.3,5,0.25576087,0.25576087,53.175,25,7.466666667,12.8,12.8,12.8,23.28333333,5.620512821,6.4,6.4,6.4,6.4,6.4,3.2,6.4,3.2,17.06666667,19.05,6.35,0.533333333,0.533333333,5.333333333,14.93333333,1.058333333,10.66666667,8.533333333,3.2,18.66666667,8.533333333,10.13333333,2.666666667,4.266666667,10.66666667,0.533333333,3.733333333,3.2,3.733333333,13.33333333,2.666666667,2.666666667,2.666666667,2.133333333,9.066666667,2.133333333,2.666666667,1.066666667,4.266666667,2.666666667,4.8,0.533333333,1.066666667,3.2,1.6,1.066666667,2.133333333,4.8,7.466666667,2.666666667,2.666666667,4.8,2.666666667,3.2,5.866666667,6.4,6.4,3.2,5.333333333,2.133333333,0.533333333,13.33333333,5.866666667,4.8,0,2.133333333,1.6,0,7.466666667,1.066666667,2.666666667
2023/8/1 17:00,17.9,80.15,0,25.1,1,0.255744034,0.255744034,45.96666667,16.66666667,8.533333333,11.73333333,11.73333333,10.13333333,12.7,8.758974359,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,3.2,5.866666667,3.2,17.06666667,22.225,7.408333333,2.133333333,1.066666667,5.333333333,14.93333333,8.466666667,10.13333333,8.533333333,6.4,17.06666667,8.533333333,10.13333333,2.133333333,5.333333333,13.86666667,2.133333333,4.266666667,2.666666667,2.666666667,12.26666667,4.8,0.533333333,5.866666667,0.533333333,10.66666667,1.066666667,5.866666667,0,3.733333333,1.066666667,3.2,3.2,0,3.733333333,0.533333333,0.533333333,2.133333333,3.2,7.466666667,3.2,2.666666667,4.8,2.666666667,4.266666667,4.8,5.866666667,6.4,3.733333333,5.866666667,3.2,1.6,13.33333333,5.333333333,3.733333333,1.066666667,2.133333333,2.666666667,0.533333333,7.466666667,1.6,2.666666667
2023/8/1 18:00,17.6,80.52,0,22.6,1,0.255759138,0.255759138,58.4,25,7.466666667,13.86666667,13.86666667,11.73333333,21.16666667,7.630769231,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,3.2,6.933333333,3.733333333,17.06666667,22.225,4.233333333,1.6,0.533333333,4.8,14.93333333,3.175,11.2,8.533333333,4.266666667,17.6,8.533333333,10.13333333,2.666666667,4.266666667,11.73333333,1.6,4.266666667,3.2,3.733333333,10.66666667,3.2,4.8,3.733333333,3.733333333,10.13333333,2.133333333,4.266666667,1.066666667,4.266666667,1.066666667,5.866666667,1.6,0.533333333,3.733333333,1.6,1.066666667,2.133333333,4.266666667,8,3.733333333,2.666666667,5.333333333,3.733333333,4.266666667,4.266666667,5.866666667,5.866666667,4.266666667,5.333333333,2.666666667,1.066666667,13.33333333,5.866666667,4.8,1.066666667,2.133333333,1.066666667,1.6,7.466666667,1.6,2.666666667
2023/8/1 19:00,17.3,81.11,0,29.7,1,0.255759357,0.255759357,42.79166667,29.16666667,6.933333333,11.73333333,11.73333333,11.73333333,17.99166667,7.035897436,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,3.2,5.866666667,4.8,17.06666667,25.4,3.175,1.6,1.066666667,3.2,14.93333333,4.233333333,10.66666667,8.533333333,6.4,18.13333333,8.533333333,10.13333333,1.6,2.666666667,9.6,0.533333333,2.133333333,2.133333333,4.8,12.26666667,3.733333333,5.333333333,3.733333333,1.066666667,10.66666667,1.066666667,5.866666667,1.6,4.266666667,2.133333333,5.333333333,2.666666667,1.6,3.733333333,2.666666667,0.533333333,2.133333333,4.8,6.4,4.8,1.066666667,4.8,2.133333333,4.266666667,4.266666667,5.866666667,6.4,4.266666667,5.866666667,1.066666667,1.066666667,13.33333333,5.866666667,5.866666667,0.533333333,2.666666667,2.133333333,1.6,7.466666667,1.6,2.666666667
2023/8/1 20:00,17.7,79.23,0.167,19.7,0,0.255759628,0.255759628,37.56666667,12.5,12.26666667,13.86666667,13.86666667,15.46666667,11.64166667,9.107692308,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,5.866666667,6.933333333,2.666666667,17.06666667,21.51944444,3.175,1.066666667,1.066666667,5.333333333,14.93333333,6.35,10.13333333,8.533333333,5.866666667,16.53333333,8.533333333,10.13333333,3.2,5.333333333,11.73333333,0.533333333,2.133333333,3.2,3.2,10.13333333,4.8,5.866666667,6.933333333,2.133333333,11.2,2.133333333,4.266666667,1.066666667,3.2,3.2,4.266666667,2.666666667,0,3.733333333,2.666666667,0.533333333,2.666666667,3.2,8,4.8,3.2,4.8,4.266666667,3.733333333,3.733333333,5.866666667,6.4,4.114285714,5.866666667,1.6,1.6,13.33333333,5.866666667,5.333333333,1.6,3.2,2.666666667,1.6,7.466666667,2.133333333,2.666666667
2023/8/1 21:00,17.8,74.89,0,22.4,0,0.255759826,0.255759826,30.29166667,25,9.6,12.8,12.8,9.6,17.99166667,9.046153846,6.4,6.4,6.4,6.4,6.4,3.733333333,6.4,4.8,17.06666667,21.87222222,2.116666667,0.533333333,0.533333333,6.933333333,14.93333333,6.35,11.2,8.533333333,5.866666667,16.53333333,8.533333333,10.13333333,5.333333333,6.4,12.26666667,2.133333333,3.2,1.066666667,3.2,11.2,4.266666667,6.4,4.8,3.2,11.2,1.066666667,4.266666667,1.066666667,4.266666667,2.666666667,5.333333333,3.2,0.533333333,4.266666667,2.133333333,2.133333333,3.733333333,4.266666667,8,5.333333333,2.666666667,5.866666667,3.2,3.733333333,3.733333333,5.333333333,5.866666667,3.961904762,5.333333333,1.6,3.2,13.33333333,5.866666667,4.8,1.6,2.666666667,2.133333333,2.133333333,7.466666667,2.133333333,1.6
2023/8/1 22:00,17.7,75.24,0,19.1,0,0.255759749,0.255759749,32.34166667,29.16666667,3.733333333,12.8,12.8,11.2,20.10833333,7.917948718,6.4,6.4,6.4,6.4,6.4,3.733333333,6.4,5.333333333,17.06666667,17.99166667,3.175,0,0.533333333,4.8,14.93333333,3.175,10.13333333,8.533333333,6.4,17.06666667,8.533333333,10.13333333,3.733333333,6.4,11.2,1.6,2.666666667,1.066666667,5.866666667,10.13333333,4.266666667,7.466666667,2.666666667,2.666666667,10.13333333,1.6,4.266666667,1.6,4.266666667,0.533333333,7.466666667,3.2,2.133333333,3.2,2.666666667,2.666666667,2.133333333,4.266666667,7.466666667,4.8,3.733333333,5.333333333,4.266666667,3.733333333,4.266666667,5.866666667,6.4,3.80952381,6.4,2.133333333,1.066666667,13.33333333,6.4,5.866666667,0.533333333,2.133333333,2.133333333,1.6,7.466666667,2.133333333,1.6
2023/8/1 23:00,16.9,82.51,0,13.9,0,0.255761866,0.255761866,33.4,20.83333333,3.733333333,12.8,12.8,10.13333333,16.93333333,7.323076923,6.4,6.4,6.4,6.4,6.4,5.333333333,7.466666667,3.733333333,17.06666667,16.93333333,1.058333333,1.066666667,4.8,5.333333333,14.93333333,7.408333333,11.73333333,8.533333333,6.4,14.93333333,8.533333333,10.13333333,3.733333333,5.866666667,12.26666667,3.733333333,3.2,1.6,6.4,11.73333333,3.2,5.866666667,4.266666667,3.2,11.73333333,1.066666667,3.733333333,2.133333333,3.2,1.066666667,6.933333333,2.666666667,2.133333333,3.733333333,3.2,2.666666667,2.666666667,3.733333333,8,5.333333333,2.666666667,5.333333333,5.333333333,4.8,3.2,5.333333333,5.333333333,3.657142857,5.333333333,3.2,3.2,13.33333333,5.333333333,4.266666667,1.066666667,2.133333333,1.6,2.666666667,7.466666667,2.133333333,2.666666667
2023/8/2 0:00,16.9,79.74,0,10.8,0,0.255759495,0.255759495,40.675,25,2.666666667,12.8,12.8,10.13333333,16.93333333,7.261538462,6.4,6.4,6.4,6.4,6.4,3.2,6.933333333,2.666666667,17.06666667,15.875,2.116666667,0,2.666666667,4.266666667,14.93333333,4.233333333,10.13333333,8.533333333,5.333333333,14.93333333,8.533333333,10.13333333,2.666666667,4.8,9.6,2.666666667,5.866666667,3.733333333,8,13.33333333,4.8,6.4,3.733333333,1.6,11.2,1.066666667,4.266666667,2.666666667,5.333333333,0.533333333,5.333333333,3.733333333,2.133333333,3.733333333,2.666666667,2.133333333,1.6,4.8,8,4.8,2.666666667,6.4,5.333333333,3.2,4.266666667,5.333333333,6.4,3.504761905,6.4,3.2,2.133333333,13.33333333,6.4,5.333333333,1.066666667,2.133333333,2.666666667,2.133333333,7.466666667,2.133333333,2.666666667
2023/8/2 1:00,16.3,91.28,0,11.4,0,0.25577321,0.25577321,51.125,33.33333333,3.733333333,11.73333333,11.73333333,9.066666667,13.75833333,7.733333333,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,6.933333333,4.8,3.2,17.06666667,15.875,1.058333333,2.666666667,3.2,6.933333333,14.93333333,5.291666667,13.86666667,8.533333333,8.533333333,14.4,8.533333333,10.13333333,3.2,6.4,11.73333333,1.6,4.266666667,2.666666667,7.466666667,11.2,4.8,5.866666667,4.266666667,2.666666667,11.73333333,0.533333333,2.133333333,3.2,4.266666667,2.133333333,4.266666667,4.266666667,1.6,4.266666667,4.266666667,1.066666667,2.133333333,3.2,8,3.2,3.733333333,5.866666667,5.333333333,3.2,4.8,4.8,5.333333333,3.352380952,6.4,2.133333333,3.2,13.33333333,5.333333333,5.333333333,1.066666667,3.2,2.133333333,2.666666667,7.466666667,1.6,2.311111111
2023/8/2 2:00,16.7,88.43,0,13.5,0,0.255760438,0.255760438,35.51666667,25,2.133333333,13.86666667,13.86666667,11.2,16.93333333,9.271794872,6.933333333,6.933333333,6.933333333,6.933333333,6.933333333,8,6.933333333,4.8,17.06666667,16.93333333,3.175,3.2,3.2,5.333333333,14.93333333,4.233333333,14.93333333,8.533333333,9.6,16.53333333,8.533333333,10.13333333,3.2,6.4,12.26666667,3.733333333,5.333333333,3.2,9.066666667,11.2,6.933333333,7.466666667,3.2,4.266666667,14.4,1.6,3.2,1.066666667,5.333333333,2.133333333,5.866666667,4.266666667,1.6,3.2,4.8,1.6,2.666666667,4.266666667,6.933333333,5.333333333,4.8,4.8,5.333333333,3.733333333,5.866666667,5.333333333,4.8,3.2,6.4,2.133333333,2.133333333,13.33333333,5.333333333,5.333333333,1.066666667,2.133333333,0.533333333,2.666666667,7.466666667,2.666666667,1.955555556
2023/8/2 3:00,16.1,91.95,0,10.7,0,0.255760357,0.255760357,45.9,20.83333333,4.266666667,12.8,12.8,12.8,14.81666667,6.01025641,6.4,6.4,6.4,6.4,6.4,5.866666667,6.4,1.6,17.06666667,11.64166667,4.233333333,0.533333333,0,5.333333333,14.93333333,3.175,12.26666667,8.533333333,4.266666667,13.86666667,8.533333333,10.13333333,4.8,5.333333333,12.26666667,1.6,4.266666667,5.866666667,7.466666667,13.33333333,3.2,3.733333333,3.2,3.733333333,15.46666667,2.666666667,2.666666667,1.6,6.4,0,4.266666667,3.733333333,2.133333333,2.133333333,1.6,4.266666667,2.133333333,5.866666667,5.866666667,4.8,5.066666667,4.8,5.333333333,2.666666667,5.333333333,5.333333333,5.866666667,3.047619048,6.4,1.066666667,0.533333333,13.33333333,4.8,5.866666667,0,3.2,1.6,1.6,7.466666667,1.066666667,1.6
2023/8/2 4:00,16,89.18,0,12.8,0,0.255760244,0.255760244,37.56666667,25,1.066666667,12.8,12.8,10.66666667,13.75833333,7.015384615,6.4,6.4,6.4,6.4,6.4,4.8,8,5.866666667,17.06666667,16.93333333,4.233333333,1.6,2.133333333,4.8,14.93333333,4.233333333,12.8,8.533333333,6.4,16.53333333,8.533333333,10.13333333,2.666666667,6.933333333,13.86666667,3.733333333,5.866666667,0,5.866666667,11.73333333,4.266666667,4.8,3.2,2.133333333,12.8,2.133333333,4.8,1.6,3.733333333,0,5.866666667,2.133333333,1.6,3.2,2.133333333,3.2,3.733333333,4.8,8,4.8,5.333333333,5.333333333,5.244444444,3.733333333,4.8,4.8,4.266666667,2.895238095,6.4,2.666666667,1.6,13.33333333,4.266666667,5.333333333,1.066666667,2.133333333,0.533333333,1.777777778,7.466666667,2.666666667,1.866666667
2023/8/2 5:00,15.2,92.9,0,14.2,0,0.255760095,0.255760095,39.68333333,37.5,0.533333333,12.8,12.8,14.93333333,15.875,7.487179487,6.4,6.4,6.4,6.4,6.4,4.8,3.2,8.533333333,17.06666667,14.81666667,4.233333333,1.6,2.133333333,6.933333333,14.93333333,3.175,14.4,8.533333333,7.466666667,15.46666667,8.533333333,10.13333333,4.266666667,5.866666667,10.66666667,5.866666667,4.8,0,3.733333333,12.8,4.8,5.333333333,3.2,1.066666667,12.26666667,2.666666667,3.733333333,0.533333333,5.866666667,0,4.8,2.666666667,1.066666667,1.6,2.666666667,4.8,3.733333333,4.8,5.866666667,4.266666667,5.333333333,3.733333333,5.155555556,4.266666667,4.8,4.266666667,3.2,2.742857143,6.4,3.2,2.133333333,13.33333333,3.2,3.733333333,0.533333333,3.2,1.066666667,1.955555556,7.466666667,2.133333333,2.133333333
2023/8/2 6:00,15,93.93,0,13.6,0,0.255759817,0.255759817,34.45833333,37.5,0.533333333,12.8,12.8,9.066666667,15.875,6.358974359,6.4,6.4,6.4,6.4,6.4,4.8,2.666666667,1.6,17.06666667,12.7,1.058333333,1.6,0.533333333,8.533333333,14.93333333,6.35,14.4,8.533333333,4.266666667,13.86666667,8.533333333,10.13333333,3.2,6.4,9.6,2.133333333,8,0,4.266666667,12.26666667,4.8,5.333333333,4.8,3.2,11.73333333,0.533333333,3.2,2.666666667,4.8,3.2,1.6,2.666666667,1.066666667,3.733333333,2.666666667,2.666666667,1.066666667,2.133333333,8,3.2,5.333333333,5.333333333,5.066666667,2.666666667,6.4,5.333333333,4.8,2.59047619,6.4,0,2.133333333,13.33333333,5.333333333,5.333333333,0.533333333,2.666666667,0.533333333,2.133333333,7.466666667,0.533333333,2.666666667
2023/8/2 7:00,15.2,93.55,0,16.1,0,0.255760056,0.255760056,12.56666667,16.66666667,1.6,10.66666667,10.66666667,11.2,16.93333333,6.830769231,5.333333333,5.333333333,5.333333333,5.333333333,5.333333333,4.8,1.066666667,5.333333333,17.06666667,16.93333333,3.175,0.533333333,1.066666667,4.8,14.93333333,5.291666667,13.33333333,8.533333333,4.8,16.53333333,8.533333333,10.13333333,3.733333333,6.933333333,10.13333333,2.666666667,4.266666667,0,3.733333333,12.26666667,5.333333333,7.466666667,2.133333333,1.066666667,11.73333333,2.133333333,4.266666667,3.733333333,4.266666667,1.6,5.866666667,1.6,1.6,3.733333333,1.6,2.666666667,0.533333333,3.733333333,8,5.333333333,5.333333333,5.333333333,4.977777778,0.533333333,4.8,3.733333333,3.733333333,2.438095238,6.4,3.2,1.6,13.33333333,5.333333333,5.333333333,1.066666667,2.133333333,0.533333333,2.4,7.466666667,2.666666667,2.133333333
2023/8/2 8:00,15.1,98.32,2.167,19.6,0,0.255760102,0.255760102,23.01666667,29.16666667,0,14.93333333,14.93333333,11.2,14.81666667,7.302564103,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,4.266666667,1.066666667,4.266666667,17.06666667,12.7,2.116666667,3.2,4.266666667,6.933333333,14.93333333,5.291666667,14.4,8.533333333,6.933333333,14.93333333,8.533333333,10.13333333,3.733333333,5.866666667,10.66666667,4.8,6.933333333,0,3.2,11.73333333,3.733333333,6.933333333,3.2,1.6,11.73333333,2.666666667,3.733333333,1.066666667,7.466666667,1.6,4.266666667,1.6,1.6,2.666666667,1.6,3.733333333,2.666666667,4.266666667,6.4,5.866666667,5.333333333,4.8,4.888888889,1.066666667,5.333333333,4.8,4.266666667,2.285714286,6.4,1.066666667,1.066666667,13.33333333,4.8,4.8,0.533333333,3.2,1.6,2.666666667,7.466666667,1.6,1.6
2023/8/2 9:00,15.2,98.7,0,21.5,0,0.25575986,0.25575986,40.74166667,33.33333333,0,11.73333333,11.73333333,10.66666667,4.233333333,4.574358974,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,1.6,2.133333333,1.6,17.06666667,11.64166667,1.058333333,3.733333333,5.333333333,6.4,14.93333333,3.175,14.4,8.533333333,6.4,13.86666667,8.533333333,10.13333333,4.8,3.2,10.66666667,3.733333333,8,0,5.333333333,14.93333333,3.2,6.933333333,3.733333333,1.6,11.73333333,1.066666667,1.6,2.133333333,8,0,2.666666667,3.2,1.6,2.666666667,3.2,2.666666667,2.133333333,3.733333333,5.333333333,3.733333333,5.333333333,4.8,4.8,2.666666667,6.4,5.333333333,4.266666667,2.133333333,6.4,0,2.133333333,13.33333333,4.8,4.8,0.533333333,2.933333333,1.066666667,2.666666667,7.466666667,0.533333333,0.533333333
2023/8/2 10:00,16.1,99.08,0,24,1,0.255759454,0.255759454,34.45833333,25,0,11.73333333,11.73333333,11.2,14.81666667,7.179487179,5.866666667,5.866666667,5.866666667,5.866666667,5.866666667,3.733333333,2.133333333,3.733333333,17.06666667,12.7,3.175,1.066666667,2.133333333,6.933333333,14.93333333,4.233333333,13.33333333,8.533333333,8,14.93333333,8.533333333,10.13333333,4.266666667,6.933333333,10.66666667,3.733333333,5.333333333,0,2.666666667,11.73333333,3.2,4.266666667,2.666666667,2.666666667,11.73333333,2.666666667,3.2,1.066666667,8.533333333,0,4.8,1.6,2.133333333,2.666666667,2.666666667,2.133333333,3.733333333,5.333333333,6.933333333,5.333333333,4.533333333,5.333333333,4.266666667,1.066666667,5.333333333,4.266666667,4.8,1.866666667,6.4,1.066666667,0.533333333,13.33333333,5.333333333,5.333333333,0.533333333,2.666666667,1.6,1.6,7.466666667,1.6,2.133333333
2023/8/2 11:00,16.8,95.08,0.146,26.3,1,0.255760062,0.255760062,35.51666667,12.5,0,14.93333333,14.93333333,11.73333333,11.64166667,6.051282051,7.466666667,7.466666667,7.466666667,7.466666667,7.466666667,2.666666667,6.933333333,2.666666667,17.06666667,13.75833333,4.233333333,0,2.133333333,5.333333333,14.93333333,6.35,15.46666667,8.533333333,1.6,14.4,8.533333333,10.13333333,3.2,5.866666667,13.33333333,0,6.666666667,0,1.6,14.93333333,4.8,5.333333333,2.133333333,2.133333333,9.6,2.133333333,3.733333333,1.6,6.4,0,2.133333333,2.133333333,0.533333333,2.666666667,4.8,0.533333333,2.133333333,3.2,8,2.666666667,3.733333333,5.866666667,3.2,1.6,4.266666667,2.666666667,4.266666667,1.6,6.4,0.533333333,0,13.33333333,7.466666667,7.466666667,1.6,3.2,1.6,1.6,7.466666667,2.133333333,1.866666667
2023/8/2 12:00,18.7,89.71,0,20.2,2,0.255759704,0.255759704,29.23333333,29.16666667,0,12.8,12.8,11.2,11.64166667,7.056410256,6.4,6.4,6.4,6.4,6.4,3.733333333,3.2,1.066666667,17.06666667,11.64166667,2.116666667,1.6,2.133333333,8,14.93333333,6.35,12.8,8.533333333,4.8,13.86666667,8.533333333,10.13333333,2.666666667,5.866666667,11.2,0,8,0,1.6,14.4,5.866666667,1.066666667,2.666666667,3.2,10.13333333,2.133333333,4.266666667,0,7.466666667,0.533333333,2.666666667,1.066666667,1.6,2.133333333,2.666666667,1.066666667,3.2,3.2,7.466666667,3.2,5.333333333,5.866666667,4.266666667,0.533333333,4.8,4.266666667,4.8,2.666666667,6.4,0.533333333,0,13.33333333,5.866666667,6.933333333,0.533333333,3.2,1.6,1.066666667,7.466666667,1.066666667,1.6
2023/8/2 13:00,20,79.16,0,32.2,2,0.25576028,0.25576028,36.50833333,20.83333333,0,12.8,12.8,11.2,11.64166667,5.928205128,6.4,6.4,6.4,6.4,6.4,3.2,2.133333333,2.666666667,17.06666667,15.875,4.233333333,2.133333333,1.6,6.4,14.93333333,4.233333333,12.26666667,8.533333333,5.333333333,13.86666667,8.533333333,10.13333333,3.2,5.866666667,9.6,0.533333333,5.866666667,0,2.133333333,13.86666667,4.8,6.933333333,1.066666667,2.666666667,10.13333333,3.733333333,3.2,0,4.266666667,1.066666667,3.2,1.066666667,1.066666667,2.133333333,5.333333333,2.133333333,1.6,1.6,6.933333333,1.6,5.333333333,4.266666667,3.733333333,1.066666667,3.2,3.733333333,4.266666667,1.066666667,6.4,1.066666667,1.066666667,13.33333333,5.333333333,6.4,1.066666667,3.2,0.533333333,2.133333333,7.466666667,2.133333333,2.133333333
2023/8/2 14:00,20.9,67.13,6.65,42.7,9,0.255759646,0.255759646,29.23333333,12.5,1.066666667,12.8,12.8,12.26666667,14.81666667,6.933333333,6.4,6.4,6.4,6.4,6.4,4.266666667,3.733333333,3.733333333,17.06666667,18.52083333,5.291666667,0.533333333,3.733333333,6.933333333,14.93333333,8.466666667,11.73333333,8.533333333,2.666666667,14.4,8.533333333,10.13333333,3.733333333,6.4,10.13333333,0,5.866666667,0,0.533333333,13.33333333,4.266666667,5.333333333,1.066666667,1.6,10.13333333,3.2,4.8,0,2.133333333,1.6,4.8,0,0.533333333,2.666666667,6.4,3.733333333,1.066666667,1.066666667,8,2.666666667,4.8,4.266666667,3.733333333,1.066666667,2.666666667,3.2,4.8,1.066666667,5.866666667,0,0.533333333,13.33333333,5.866666667,6.4,1.6,2.666666667,0.533333333,2.133333333,7.466666667,3.2,2.666666667
2023/8/2 15:00,20.2,68.42,0,41.8,1,0.255759964,0.255759964,15.675,25,3.2,12.8,12.8,12.26666667,11.64166667,7.466666667,6.4,6.4,6.4,6.4,6.4,4.8,3.733333333,4.266666667,17.06666667,14.81666667,1.058333333,1.6,4.266666667,9.6,14.93333333,12.7,14.93333333,8.533333333,0.533333333,16.53333333,8.533333333,10.13333333,1.6,8.533333333,13.33333333,0,6.4,0,1.066666667,11.2,3.733333333,5.333333333,3.2,1.6,13.33333333,4.266666667,5.333333333,0,1.6,2.133333333,2.666666667,0,0,4.8,5.333333333,3.2,2.666666667,3.2,6.933333333,3.733333333,1.066666667,4.8,0.533333333,1.6,3.2,4.8,4.8,2.666666667,5.333333333,0.533333333,1.066666667,13.33333333,6.4,6.933333333,1.6,2.133333333,1.333333333,1.6,7.466666667,2.133333333,2.666666667
2023/8/2 16:00,20.8,63.25,0,44.4,4,0.255760869,0.255760869,25.06666667,12.5,3.2,12.8,12.8,11.73333333,12.7,5.866666667,6.4,6.4,6.4,6.4,6.4,5.333333333,3.733333333,5.333333333,17.06666667,21.16666667,4.233333333,0.533333333,4.8,6.933333333,14.93333333,9.525,9.6,8.533333333,3.733333333,17.06666667,8.533333333,10.13333333,2.133333333,6.4,9.066666667,0,6.4,0,1.6,9.6,3.733333333,3.733333333,0.533333333,2.133333333,11.73333333,4.266666667,4.266666667,0,2.133333333,2.666666667,6.933333333,1.6,1.066666667,3.733333333,5.866666667,4.266666667,1.066666667,1.6,8,3.2,1.066666667,4.266666667,2.666666667,4.266666667,2.133333333,3.733333333,4.266666667,4.266666667,5.866666667,5.333333333,0.533333333,13.33333333,4.266666667,4.8,2.133333333,1.6,2.133333333,2.133333333,7.466666667,3.733333333,2.4
2023/8/2 17:00,20.5,63.12,0,46.4,6,0.255744034,0.255744034,18.78333333,29.16666667,2.133333333,12.8,12.8,9.066666667,23.28333333,8,6.4,6.4,6.4,6.4,6.4,4.8,2.666666667,3.733333333,17.06666667,11.64166667,3.175,0,2.133333333,11.2,14.93333333,8.466666667,12.26666667,8.533333333,0.533333333,17.06666667,8.533333333,10.13333333,5.866666667,10.13333333,11.73333333,0,6.4,0.533333333,3.2,10.13333333,5.333333333,8,3.733333333,2.666666667,8,3.2,5.333333333,0,1.066666667,1.066666667,2.133333333,0.533333333,0,4.266666667,2.666666667,1.6,1.6,4.266666667,7.466666667,3.2,0,6.4,3.733333333,2.666666667,4.8,4.266666667,5.333333333,3.733333333,5.866666667,2.133333333,0,13.33333333,5.866666667,5.866666667,2.666666667,2.4,1.066666667,2.133333333,7.466666667,1.6,2.133333333
2023/8/2 18:00,19.5,68.17,0,38.4,3,0.255759136,0.255759136,27.11666667,20.83333333,6.933333333,12.8,12.8,12.26666667,14.81666667,7.466666667,6.4,6.4,6.4,6.4,6.4,5.866666667,3.2,6.4,17.06666667,20.10833333,6.35,0.533333333,4.8,9.066666667,14.93333333,5.291666667,12.8,8.533333333,2.133333333,18.66666667,8.533333333,10.13333333,2.133333333,8,10.66666667,0,5.866666667,2.133333333,5.333333333,10.13333333,2.133333333,4.266666667,2.133333333,3.2,10.13333333,4.8,6.4,0,2.666666667,2.666666667,5.333333333,2.133333333,0,1.6,2.133333333,3.733333333,1.6,3.2,6.4,3.733333333,1.066666667,5.866666667,3.733333333,1.066666667,2.666666667,2.666666667,5.866666667,3.2,4.8,5.333333333,0.533333333,13.33333333,3.733333333,4.266666667,2.666666667,3.2,1.066666667,1.6,7.466666667,3.2,2.133333333
