date,temp,humidity,precip,windspeed,uvindex,avg_e_price,avg_s_price,Station_994,Station_1187,Station_2192,Station_342,Station_481,Station_1389,Station_209,Station_641,Station_406,Station_646,Station_1397,Station_1760,Station_1253,Station_1276,Station_1288,Station_1238,Station_254,Station_230,Station_1786,Station_1628,Station_256,Station_1512,Station_558,Station_1300,Station_452,Station_1861,Station_2108,Station_585
2023/7/28 20:00,20.0,78.6,0.0,14.3,1,0.255759635,0.255759635,0.0,9.394306703,0.0,0.0,12.8,0.0,0.0,0.0,0.0,1.559748428,0.0,6.4,1.954143848,1.095495495,6.4,6.4,0.0,0.0,6.4,6.4,3.149206349,0.0,0.0,6.4,0.0,1.828571429,0.0,0.0
2023/7/28 21:00,19.8,76.18,0.0,14.3,0,0.255759833,0.255759833,0.0,8.902112029,0.0,0.0,18.66666667,0.0,0.0,0.0,0.0,1.569811321,0.0,4.8,1.883315078,1.088288288,6.4,6.4,0.0,0.0,6.4,6.4,3.161904762,0.0,0.0,6.4,0.0,1.771428571,0.0,0.0
2023/7/28 22:00,18.8,83.84,0.0,17.6,0,0.255759756,0.255759756,0.0,8.409917355,0.0,0.0,19.2,0.0,0.0,0.0,0.0,1.579874214,0.0,0.0,1.812486309,1.081081081,6.4,6.4,0.0,0.0,6.4,6.4,3.174603175,0.0,0.0,6.4,0.0,1.714285714,0.0,0.0
2023/7/28 23:00,18.8,84.28,0.0,16.3,0,0.255761872,0.255761872,0.0,7.917722681,0.0,0.0,19.2,0.0,0.0,0.0,0.0,1.589937107,0.0,0.0,1.741657539,1.073873874,6.4,6.4,0.0,0.0,6.4,6.4,3.187301587,0.0,0.0,6.4,0.0,1.657142857,0.0,0.0
2023/7/29 0:00,17.4,91.86,0.0,12.0,0,0.255759499,0.255759499,41.66666667,7.425528007,2.666666667,0.533333333,7.466666667,3.733333333,3.2,5.866666667,3.2,1.6,0.533333333,5.333333333,1.67082877,1.066666667,1.6,2.666666667,3.2,0.48,2.666666667,2.666666667,3.2,1.066666667,0.533333333,6.4,0.533333333,1.6,3.2,2.133333333
2023/7/29 1:00,17.2,89.21,0.0,10.3,0,0.255773223,0.255773223,25.0,6.933333333,2.133333333,1.066666667,8.0,5.866666667,3.733333333,6.4,2.133333333,3.733333333,2.133333333,5.866666667,1.6,1.066666667,0.533333333,5.333333333,2.133333333,0.96,4.8,5.866666667,3.733333333,1.066666667,0.533333333,6.4,0.533333333,1.066666667,0.533333333,0.533333333
2023/7/29 2:00,17.2,87.91,0.0,12.1,0,0.255760441,0.255760441,37.5,9.066666667,1.066666667,4.266666667,9.066666667,5.866666667,3.2,9.066666667,3.2,1.6,0.533333333,5.333333333,3.2,2.666666667,0.0,3.733333333,3.733333333,1.44,3.733333333,5.333333333,3.733333333,2.133333333,1.066666667,6.933333333,1.066666667,1.6,2.666666667,1.066666667
2023/7/29 3:00,17.8,83.84,0.0,14.7,0,0.255760362,0.255760362,25.0,6.4,4.8,5.333333333,6.4,4.8,3.2,5.866666667,0.533333333,1.6,0.533333333,5.333333333,2.133333333,4.8,1.6,3.733333333,5.333333333,1.92,4.8,6.4,3.733333333,2.133333333,1.066666667,7.466666667,1.066666667,0.533333333,3.2,2.666666667
2023/7/29 4:00,17.2,84.31,0.0,16.8,0,0.255760249,0.255760249,34.39166667,5.333333333,2.666666667,4.266666667,7.466666667,5.866666667,3.733333333,6.933333333,2.133333333,2.666666667,1.6,5.333333333,2.133333333,4.266666667,1.066666667,4.266666667,4.8,2.4,3.733333333,6.4,3.774358974,2.133333333,0.0,7.466666667,1.066666667,1.066666667,3.2,2.133333333
2023/7/29 5:00,17.1,87.88,0.0,15.4,0,0.2557601,0.2557601,33.33333333,4.8,2.133333333,4.266666667,9.066666667,5.866666667,7.466666667,6.933333333,2.666666667,2.666666667,1.6,6.4,2.666666667,4.266666667,0.533333333,3.733333333,4.8,2.88,3.733333333,6.4,3.815384615,1.066666667,0.533333333,6.933333333,0.533333333,2.133333333,2.666666667,2.666666667
2023/7/29 6:00,17.0,88.1,0.0,16.5,0,0.255759822,0.255759822,37.5,2.666666667,6.4,2.666666667,5.866666667,4.8,6.933333333,3.733333333,1.6,2.133333333,5.866666667,5.333333333,1.066666667,1.6,2.133333333,2.133333333,3.2,3.36,2.666666667,6.4,3.856410256,4.266666667,2.133333333,6.933333333,2.133333333,2.666666667,3.733333333,2.311111111
2023/7/29 7:00,17.1,88.32,0.0,16.9,0,0.255760062,0.255760062,33.33333333,1.6,4.8,1.6,7.466666667,3.733333333,5.333333333,4.8,1.066666667,2.133333333,4.8,4.8,0.0,2.666666667,1.066666667,2.666666667,5.333333333,3.84,4.266666667,6.4,3.897435897,1.066666667,0.0,5.866666667,0.533333333,2.666666667,2.133333333,1.955555556
2023/7/29 8:00,17.9,87.89,0.0,14.8,1,0.255760108,0.255760108,50.0,8.533333333,3.733333333,4.8,10.13333333,9.066666667,3.2,4.266666667,3.2,0.0,6.4,5.333333333,0.0,4.266666667,0.533333333,0.533333333,4.8,4.32,1.6,6.4,3.938461538,2.133333333,0.0,6.933333333,1.066666667,2.666666667,4.8,1.6
2023/7/29 9:00,18.2,87.31,0.0,16.5,1,0.255759865,0.255759865,37.5,4.8,5.866666667,2.133333333,9.6,6.933333333,6.4,2.133333333,1.6,2.133333333,4.8,4.8,0.0,2.133333333,0.0,1.6,5.333333333,4.8,3.2,6.4,3.979487179,3.2,0.0,6.4,1.6,2.666666667,3.2,2.666666667
2023/7/29 10:00,20.0,82.87,0.0,24.4,1,0.255759459,0.255759459,37.5,2.666666667,5.333333333,0.533333333,7.466666667,4.8,4.8,0.533333333,1.066666667,4.266666667,4.266666667,4.8,0.0,2.666666667,1.6,1.6,5.066666667,3.2,3.733333333,5.333333333,4.020512821,1.066666667,0.0,4.266666667,0.533333333,2.666666667,2.666666667,2.666666667
2023/7/29 11:00,19.0,82.47,0.0,22.8,1,0.25576007,0.25576007,33.33333333,4.266666667,5.866666667,1.066666667,9.066666667,5.333333333,5.866666667,1.066666667,2.133333333,3.2,3.2,5.333333333,1.6,2.666666667,0.0,2.666666667,4.8,4.266666667,3.733333333,4.8,4.061538462,1.6,0.0,4.8,1.066666667,2.666666667,1.6,2.666666667
2023/7/29 12:00,19.7,75.81,0.0,24.0,4,0.25575971,0.25575971,29.16666667,2.666666667,4.266666667,1.6,6.4,3.733333333,5.333333333,1.066666667,2.133333333,3.2,1.6,4.8,0.533333333,2.666666667,1.066666667,2.666666667,3.2,4.266666667,3.2,5.866666667,4.102564103,1.6,0.0,4.8,1.6,2.133333333,2.666666667,2.666666667
2023/7/29 13:00,19.7,79.13,0.0,23.5,4,0.255760288,0.255760288,25.0,4.8,5.333333333,1.066666667,9.066666667,5.333333333,4.8,1.6,2.133333333,3.2,1.6,3.733333333,1.6,3.2,0.0,3.2,3.2,5.333333333,4.266666667,4.8,4.143589744,0.533333333,0.0,4.8,0.533333333,2.666666667,0.533333333,2.666666667
2023/7/29 14:00,19.5,83.19,0.509,20.7,1,0.255759651,0.255759651,37.5,5.333333333,2.666666667,4.266666667,6.933333333,5.866666667,6.4,2.133333333,2.133333333,1.6,2.666666667,4.8,0.533333333,3.2,1.6,2.666666667,1.066666667,4.8,3.2,5.333333333,4.184615385,1.066666667,0.0,4.266666667,1.066666667,2.666666667,2.133333333,1.6
2023/7/29 15:00,20.2,76.55,0.0,21.6,6,0.25575997,0.25575997,20.83333333,0.0,2.133333333,0.0,5.866666667,3.2,3.733333333,2.133333333,0.0,5.866666667,2.133333333,2.666666667,4.266666667,2.133333333,2.666666667,3.733333333,1.066666667,4.8,4.8,6.4,4.225641026,0.0,0.0,4.8,0.0,2.666666667,1.6,1.866666667
2023/7/29 16:00,21.1,73.12,0.0,22.0,6,0.255760875,0.255760875,37.5,4.8,1.066666667,1.066666667,8.0,4.266666667,5.333333333,4.266666667,2.666666667,4.266666667,2.133333333,4.266666667,1.066666667,2.666666667,1.066666667,2.133333333,1.066666667,4.8,2.666666667,3.733333333,4.266666667,0.533333333,0.0,3.2,2.666666667,2.346666667,1.6,2.133333333
2023/7/29 17:00,21.6,66.48,0.0,27.9,6,0.255744035,0.255744035,54.16666667,3.733333333,5.333333333,3.2,9.6,4.266666667,2.133333333,1.6,1.6,1.066666667,2.133333333,3.2,7.466666667,2.133333333,0.533333333,1.6,0.0,3.2,4.266666667,5.866666667,1.6,1.066666667,0.533333333,5.333333333,1.6,2.026666667,1.6,2.133333333
2023/7/29 18:00,21.7,65.63,0.0,29.2,5,0.255759145,0.255759145,45.83333333,4.266666667,1.066666667,1.066666667,8.533333333,4.266666667,4.8,5.333333333,2.666666667,2.133333333,3.733333333,4.266666667,1.066666667,4.8,1.6,2.133333333,0.0,3.2,2.666666667,4.8,1.777777778,0.533333333,0.533333333,3.2,2.133333333,1.706666667,2.133333333,2.133333333
2023/7/29 19:00,20.9,63.62,0.0,29.0,3,0.255759362,0.255759362,37.5,0.0,3.2,2.133333333,6.4,2.133333333,3.2,4.8,0.0,3.2,3.2,3.2,0.533333333,3.2,0.533333333,3.2,0.0,4.8,4.8,6.4,1.955555556,0.0,0.0,4.8,0.0,1.386666667,1.6,1.333333333
2023/7/29 20:00,20.0,65.77,0.0,27.2,1,0.255759634,0.255759634,29.16666667,8.0,3.733333333,9.066666667,6.933333333,6.933333333,8.0,1.6,3.733333333,3.2,3.2,5.866666667,0.0,4.8,1.6,3.733333333,0.0,4.8,3.733333333,5.333333333,2.133333333,1.6,2.133333333,5.333333333,2.133333333,1.066666667,2.666666667,0.533333333
2023/7/29 21:00,19.6,71.46,0.0,18.4,0,0.255759831,0.255759831,45.83333333,1.6,4.266666667,3.733333333,6.933333333,2.133333333,6.933333333,3.733333333,1.6,3.733333333,4.266666667,3.733333333,2.133333333,4.266666667,1.066666667,2.666666667,2.133333333,4.8,3.733333333,5.333333333,4.266666667,1.066666667,1.066666667,4.266666667,1.066666667,1.333333333,3.733333333,2.666666667
2023/7/29 22:00,18.0,81.63,0.0,16.7,0,0.255759754,0.255759754,34.39166667,8.533333333,5.333333333,4.266666667,10.13333333,7.466666667,6.4,2.133333333,3.733333333,2.666666667,3.733333333,5.866666667,3.2,4.8,1.6,2.666666667,0.0,4.8,3.2,2.666666667,1.6,1.6,3.2,4.8,1.333333333,1.6,1.6,0.0
2023/7/29 23:00,18.0,82.27,0.0,16.8,0,0.25576187,0.25576187,37.5,3.733333333,5.866666667,4.266666667,8.533333333,2.666666667,4.8,1.6,1.6,2.133333333,3.733333333,6.933333333,3.2,2.133333333,1.6,3.733333333,2.133333333,3.2,4.266666667,4.8,4.266666667,2.133333333,1.6,5.333333333,1.6,2.133333333,2.133333333,2.133333333
2023/7/30 0:00,17.2,86.09,0.0,16.5,0,0.255759498,0.255759498,43.78333333,6.933333333,6.933333333,6.4,9.6,5.866666667,4.266666667,3.2,2.133333333,3.733333333,5.866666667,5.866666667,1.6,3.2,2.133333333,2.666666667,0.533333333,3.2,3.733333333,3.733333333,4.0,0.533333333,2.133333333,5.866666667,1.866666667,0.533333333,2.133333333,0.533333333
2023/7/30 1:00,17.1,86.78,0.0,16.3,0,0.25577322,0.25577322,58.4,4.8,8.533333333,2.666666667,9.6,5.333333333,6.4,3.733333333,1.066666667,6.4,3.733333333,5.333333333,3.2,3.2,0.533333333,4.266666667,1.6,3.2,4.266666667,5.333333333,3.733333333,0.533333333,0.533333333,5.866666667,2.133333333,0.0,1.6,0.533333333
2023/7/30 2:00,17.1,86.53,0.0,16.1,0,0.25576044,0.25576044,60.51666667,5.333333333,6.4,4.266666667,12.8,6.4,5.866666667,3.2,3.2,4.8,3.2,4.8,4.8,1.6,1.6,2.666666667,2.133333333,2.133333333,3.733333333,4.266666667,3.466666667,0.0,1.6,6.4,2.133333333,1.066666667,1.6,0.0
2023/7/30 3:00,17.1,86.7,0.0,17.5,0,0.25576036,0.25576036,66.73333333,3.733333333,5.333333333,2.133333333,12.8,4.8,5.866666667,3.2,2.666666667,4.266666667,3.733333333,5.866666667,5.333333333,2.666666667,1.6,2.666666667,4.8,2.133333333,3.733333333,4.8,3.2,0.0,1.6,5.333333333,1.6,1.066666667,1.066666667,1.066666667
2023/7/30 4:00,17.7,81.36,0.0,19.5,0,0.255760248,0.255760248,69.84166667,8.0,3.733333333,6.933333333,12.8,5.333333333,5.333333333,5.333333333,5.333333333,3.2,8.0,5.866666667,2.133333333,1.6,1.6,3.2,4.8,2.666666667,2.133333333,6.933333333,3.733333333,3.733333333,3.733333333,5.333333333,1.6,0.533333333,2.666666667,2.666666667
2023/7/30 5:00,16.9,83.97,0.0,15.6,0,0.255760099,0.255760099,47.95,7.466666667,4.266666667,4.8,13.33333333,6.4,4.266666667,4.266666667,4.266666667,2.133333333,6.4,4.266666667,1.6,1.6,1.066666667,3.733333333,4.8,2.133333333,3.2,5.866666667,4.266666667,3.2,3.2,6.933333333,1.6,1.066666667,1.6,1.6
2023/7/30 6:00,17.5,71.5,0.0,19.6,0,0.255759821,0.255759821,40.675,2.133333333,3.2,1.6,9.6,8.533333333,5.866666667,4.266666667,1.066666667,5.866666667,3.2,8.533333333,4.266666667,4.8,0.533333333,5.333333333,4.8,4.266666667,4.8,6.4,2.133333333,0.533333333,1.066666667,6.4,1.6,1.866666667,1.066666667,1.066666667
2023/7/30 7:00,17.6,67.78,0.0,20.1,0,0.25576006,0.25576006,55.225,6.4,2.666666667,4.8,9.6,8.533333333,4.266666667,7.466666667,5.333333333,2.666666667,10.13333333,8.0,0.0,1.066666667,0.0,3.733333333,4.266666667,2.133333333,1.066666667,8.0,3.2,3.733333333,3.733333333,4.8,1.866666667,2.666666667,5.333333333,0.533333333
2023/7/30 8:00,17.5,75.84,0.099,18.1,1,0.255760107,0.255760107,40.675,2.666666667,3.2,0.0,11.2,6.4,4.266666667,3.733333333,2.666666667,3.733333333,5.333333333,6.933333333,3.2,2.666666667,0.0,5.333333333,4.266666667,4.8,3.733333333,6.4,2.666666667,0.0,2.666666667,6.4,2.133333333,1.066666667,0.0,0.0
2023/7/30 9:00,17.0,82.46,0.0,14.9,1,0.255759864,0.255759864,52.11666667,3.2,2.133333333,2.666666667,11.2,7.466666667,5.333333333,5.866666667,3.2,4.8,2.666666667,6.933333333,0.533333333,3.2,0.0,2.666666667,4.266666667,3.2,3.2,8.0,4.266666667,2.133333333,3.2,4.266666667,2.026666667,1.066666667,2.666666667,2.133333333
2023/7/30 10:00,17.8,75.14,0.0,29.0,1,0.255759458,0.255759458,53.175,1.066666667,1.6,4.8,8.533333333,9.6,5.333333333,6.4,3.733333333,4.8,2.666666667,8.0,1.066666667,2.133333333,0.0,4.8,5.333333333,2.133333333,2.666666667,6.4,3.2,2.666666667,1.6,3.733333333,1.92,1.066666667,4.8,2.666666667
2023/7/30 11:00,17.5,79.55,0.0,26.1,2,0.255760068,0.255760068,28.175,4.266666667,4.8,2.666666667,11.2,3.2,0.533333333,3.2,3.2,3.2,3.733333333,4.266666667,2.666666667,0.533333333,0.0,4.266666667,4.266666667,3.2,3.2,5.866666667,2.666666667,2.133333333,2.133333333,4.266666667,1.813333333,1.066666667,2.666666667,2.133333333
2023/7/30 12:00,18.8,68.68,0.0,33.7,7,0.255759709,0.255759709,38.55833333,2.666666667,2.666666667,1.6,9.066666667,3.733333333,1.6,3.733333333,2.666666667,2.666666667,3.2,5.333333333,2.133333333,1.6,0.0,4.266666667,3.2,2.133333333,3.2,4.8,3.2,1.6,1.6,4.8,1.706666667,1.6,2.666666667,1.6
2023/7/30 13:00,19.1,67.51,0.0,36.5,5,0.255760286,0.255760286,49.00833333,0.0,2.133333333,2.666666667,9.6,2.666666667,4.266666667,3.733333333,1.6,4.266666667,1.6,4.266666667,3.2,2.666666667,0.0,4.266666667,1.6,1.066666667,3.2,5.333333333,2.133333333,1.6,1.6,4.8,1.6,1.6,3.2,1.6
2023/7/30 14:00,19.5,63.35,0.598,39.1,6,0.25575965,0.25575965,44.84166667,1.066666667,4.266666667,1.066666667,10.66666667,2.133333333,1.6,4.266666667,1.066666667,3.733333333,1.6,3.733333333,4.8,1.066666667,0.0,3.733333333,3.733333333,1.066666667,3.733333333,4.8,4.266666667,0.533333333,1.6,5.333333333,2.666666667,1.6,1.6,1.066666667
2023/7/30 15:00,20.5,59.6,0.0,36.4,2,0.255759969,0.255759969,42.725,2.133333333,4.8,2.666666667,8.533333333,4.8,2.666666667,4.8,0.533333333,4.266666667,0.533333333,4.8,2.133333333,3.2,0.0,4.266666667,4.266666667,4.8,3.733333333,5.866666667,2.666666667,0.533333333,1.066666667,4.8,2.666666667,1.6,2.133333333,1.6
2023/7/30 16:00,20.1,61.01,0.0,39.9,7,0.255760873,0.255760873,50.0,1.6,4.266666667,1.066666667,6.933333333,2.666666667,2.666666667,3.2,1.6,2.666666667,2.666666667,4.8,1.6,2.666666667,0.0,2.666666667,4.0,1.6,3.733333333,4.8,4.266666667,0.533333333,2.666666667,5.333333333,2.133333333,1.6,1.6,1.066666667
2023/7/30 17:00,19.9,61.68,0.0,34.4,3,0.255744035,0.255744035,30.225,2.133333333,4.8,3.2,6.933333333,2.666666667,3.733333333,6.933333333,2.133333333,2.666666667,1.6,4.8,0.533333333,0.533333333,0.0,4.266666667,3.733333333,2.666666667,3.2,5.866666667,4.266666667,1.6,0.533333333,3.733333333,2.133333333,1.6,2.666666667,1.066666667
2023/7/30 18:00,19.7,68.7,0.0,36.7,2,0.255759143,0.255759143,47.95,2.666666667,4.8,2.133333333,6.4,3.2,4.266666667,4.266666667,3.733333333,2.133333333,3.2,4.8,3.733333333,1.6,0.533333333,5.333333333,3.733333333,2.666666667,3.2,5.866666667,4.266666667,3.733333333,0.533333333,4.266666667,2.133333333,1.6,2.133333333,1.066666667
2023/7/30 19:00,18.9,74.02,0.0,34.6,1,0.25575936,0.25575936,21.89166667,4.8,4.266666667,1.6,7.466666667,1.6,5.333333333,6.933333333,3.733333333,1.6,3.733333333,5.866666667,3.2,1.6,2.133333333,5.333333333,2.666666667,3.733333333,4.266666667,5.333333333,4.266666667,2.133333333,1.066666667,4.266666667,2.133333333,1.6,2.133333333,1.066666667
2023/7/30 20:00,18.7,78.93,0.0,31.8,1,0.255759632,0.255759632,46.89166667,1.066666667,5.866666667,0.533333333,7.466666667,6.933333333,3.2,3.2,1.066666667,3.733333333,2.666666667,4.266666667,3.2,2.133333333,1.066666667,3.2,4.266666667,2.133333333,3.733333333,6.4,4.266666667,1.066666667,0.0,5.866666667,2.133333333,1.6,0.533333333,1.066666667
2023/7/30 21:00,18.0,82.74,0.0,25.9,0,0.25575983,0.25575983,67.725,4.266666667,4.8,0.533333333,6.933333333,5.333333333,4.8,2.666666667,2.133333333,3.733333333,4.8,5.333333333,2.133333333,2.666666667,2.133333333,3.2,5.333333333,2.133333333,3.2,5.866666667,4.266666667,1.066666667,0.533333333,5.866666667,2.133333333,1.6,1.066666667,2.133333333
2023/7/30 22:00,17.2,91.05,0.0,27.2,0,0.255759752,0.255759753,64.61666667,3.733333333,3.733333333,1.6,6.4,4.266666667,2.133333333,3.2,2.666666667,4.266666667,1.6,5.866666667,0.533333333,0.533333333,1.066666667,5.333333333,1.066666667,4.8,4.8,5.866666667,4.266666667,2.666666667,0.0,5.333333333,2.666666667,1.6,1.6,2.133333333
2023/7/30 23:00,16.9,88.78,0.015,23.3,0,0.255761869,0.255761869,58.33333333,4.8,4.266666667,2.133333333,6.4,4.8,5.333333333,1.6,2.133333333,4.8,3.2,5.333333333,2.666666667,2.666666667,1.6,3.2,4.8,2.666666667,2.666666667,5.333333333,3.733333333,3.733333333,0.533333333,4.8,2.133333333,1.6,2.133333333,2.133333333
2023/7/31 0:00,16.0,93.94,0.0,18.1,0,0.255759497,0.255759497,17.725,6.4,3.2,0.0,8.533333333,2.133333333,3.733333333,4.266666667,3.733333333,1.066666667,6.933333333,3.2,4.266666667,2.666666667,4.8,3.733333333,4.8,2.133333333,6.4,2.133333333,3.6,1.6,2.666666667,6.4,2.666666667,1.6,1.6,2.133333333
2023/7/31 1:00,16.1,94.52,0.0,20.6,0,0.255773217,0.255773217,62.5,4.8,7.466666667,0.0,8.0,7.466666667,5.333333333,3.733333333,1.066666667,5.866666667,1.6,4.8,5.333333333,3.2,0.533333333,2.666666667,3.555555556,1.6,2.666666667,5.866666667,3.466666667,1.6,0.0,6.933333333,2.453333333,1.6,1.6,2.133333333
2023/7/31 2:00,16.8,94.23,5.552,26.1,0,0.255760439,0.255760439,55.225,5.333333333,6.933333333,0.0,11.2,4.266666667,4.266666667,6.4,2.133333333,4.8,3.2,7.466666667,2.666666667,1.6,1.066666667,4.8,2.311111111,3.733333333,4.8,6.4,3.333333333,0.0,0.533333333,6.4,2.24,1.6,0.533333333,1.6
2023/7/31 3:00,17.0,93.99,0.0,28.6,0,0.255760359,0.255760359,40.675,2.666666667,10.66666667,2.666666667,11.2,3.733333333,5.333333333,4.8,3.733333333,4.266666667,2.666666667,4.8,6.933333333,3.733333333,3.2,5.333333333,1.066666667,5.333333333,4.8,5.333333333,3.2,0.533333333,1.066666667,6.4,2.026666667,1.6,0.533333333,1.066666667
2023/7/31 4:00,17.1,93.29,0.0,28.7,0,0.255760246,0.255760246,42.725,2.666666667,4.8,1.066666667,11.2,5.333333333,4.266666667,8.0,2.666666667,4.8,3.2,3.733333333,4.8,1.6,2.666666667,4.266666667,3.2,3.2,5.333333333,4.8,3.2,1.066666667,0.533333333,7.466666667,1.813333333,1.6,2.133333333,2.133333333
2023/7/31 5:00,17.1,92.53,0.007,27.3,0,0.255760097,0.255760097,50.0,6.4,6.4,0.0,12.26666667,3.733333333,4.266666667,4.266666667,3.2,5.333333333,3.733333333,4.8,6.933333333,3.2,3.2,2.666666667,5.333333333,4.266666667,4.8,6.4,3.2,0.533333333,0.0,6.933333333,1.6,1.6,1.066666667,1.066666667
2023/7/31 6:00,17.0,93.26,0.0,28.0,0,0.25575982,0.25575982,29.16666667,3.2,5.333333333,1.066666667,8.533333333,5.333333333,6.933333333,3.733333333,3.2,2.666666667,5.866666667,4.266666667,6.933333333,3.733333333,2.133333333,4.8,5.333333333,3.2,6.933333333,4.8,1.866666667,0.533333333,0.533333333,6.933333333,2.133333333,1.6,2.666666667,1.6
2023/7/31 7:00,16.9,94.02,0.0,23.7,0,0.255760059,0.255760059,53.175,4.266666667,7.466666667,1.6,10.13333333,3.2,6.4,2.666666667,3.733333333,2.666666667,4.266666667,3.2,3.733333333,5.866666667,1.066666667,4.266666667,3.2,4.8,5.333333333,4.266666667,0.533333333,0.0,1.6,5.333333333,2.666666667,1.866666667,0.533333333,2.133333333
2023/7/31 8:00,16.3,98.8,8.563,26.2,0,0.255760105,0.255760105,36.50833333,3.733333333,5.333333333,1.6,10.13333333,2.666666667,6.4,3.2,3.2,3.2,3.733333333,3.733333333,4.8,3.2,1.066666667,5.866666667,3.733333333,5.333333333,5.333333333,5.333333333,0.0,0.0,1.066666667,5.333333333,2.4,2.133333333,0.533333333,2.133333333
2023/7/31 9:00,17.1,98.61,0.0,25.1,0,0.255759863,0.255759863,33.33333333,6.4,6.933333333,0.533333333,9.6,2.666666667,5.866666667,4.266666667,2.133333333,3.2,3.2,4.266666667,6.4,3.733333333,3.2,4.8,4.533333333,4.266666667,6.933333333,4.8,1.6,1.066666667,0.533333333,6.933333333,2.133333333,1.955555556,1.6,1.6
2023/7/31 10:00,17.9,94.37,0.0,28.8,1,0.255759456,0.255759456,41.66666667,3.2,3.733333333,0.533333333,10.13333333,3.2,4.8,4.266666667,2.666666667,3.2,4.266666667,4.266666667,6.4,3.733333333,2.133333333,4.266666667,5.333333333,3.2,4.8,5.333333333,2.666666667,0.533333333,0.533333333,6.4,1.6,1.777777778,1.6,1.6
2023/7/31 11:00,18.0,94.3,0.007,33.0,1,0.255760066,0.255760066,39.61666667,4.8,4.8,0.0,10.13333333,1.066666667,4.8,2.133333333,3.733333333,2.133333333,3.733333333,5.333333333,2.666666667,3.2,1.066666667,5.333333333,5.333333333,4.8,6.933333333,5.866666667,0.0,1.066666667,0.533333333,6.933333333,2.133333333,1.6,2.133333333,1.6
2023/7/31 12:00,18.7,90.86,0.0,30.2,2,0.255759707,0.255759707,58.4,3.733333333,5.866666667,0.0,12.8,0.533333333,5.333333333,1.6,3.733333333,2.666666667,1.6,3.733333333,3.733333333,4.266666667,0.0,4.8,3.733333333,4.266666667,4.8,6.4,0.533333333,0.533333333,0.533333333,5.866666667,2.133333333,2.133333333,1.066666667,1.6
2023/7/31 13:00,19.0,93.32,0.0,31.4,1,0.255760284,0.255760284,29.16666667,2.133333333,5.866666667,1.066666667,11.2,2.666666667,2.666666667,4.8,3.733333333,3.2,2.666666667,5.866666667,4.266666667,4.8,0.0,5.333333333,3.466666667,3.733333333,5.333333333,5.333333333,1.6,1.066666667,1.6,4.8,1.066666667,2.666666667,1.6,1.6
2023/7/31 14:00,19.7,85.69,5.405,31.4,1,0.255759649,0.255759649,45.9,3.733333333,4.266666667,0.0,9.6,1.066666667,0.0,3.733333333,3.733333333,1.6,1.066666667,1.6,1.6,1.6,0.533333333,4.266666667,3.2,4.8,4.8,6.933333333,1.066666667,0.533333333,0.533333333,6.4,1.333333333,1.6,1.6,2.133333333
2023/7/31 15:00,19.7,84.87,0.0,31.2,3,0.255759967,0.255759967,26.05833333,2.666666667,4.266666667,0.0,8.0,2.133333333,1.066666667,3.733333333,2.666666667,2.133333333,2.133333333,4.266666667,1.6,3.733333333,1.066666667,3.2,3.733333333,4.8,5.333333333,5.866666667,1.6,1.066666667,2.133333333,5.333333333,1.6,2.133333333,2.133333333,2.666666667
2023/7/31 16:00,19.0,92.74,0.0,37.1,1,0.255760872,0.255760872,46.89166667,4.266666667,6.4,0.0,13.33333333,1.6,1.066666667,5.333333333,2.133333333,3.2,1.066666667,5.866666667,1.066666667,2.666666667,2.133333333,3.733333333,4.0,4.266666667,6.4,4.266666667,1.6,1.6,3.733333333,5.866666667,1.635555556,1.066666667,1.6,2.666666667
2023/7/31 17:00,18.9,89.82,0.146,31.0,1,0.255744034,0.255744034,50.0,3.2,3.733333333,0.533333333,9.6,2.666666667,0.533333333,4.8,3.2,4.266666667,3.2,2.133333333,0.533333333,4.266666667,1.6,3.733333333,4.266666667,2.133333333,5.866666667,5.333333333,1.6,0.0,0.533333333,6.4,1.671111111,2.133333333,0.533333333,2.133333333
2023/7/31 18:00,18.9,89.57,0.0,30.3,0,0.25575914,0.25575914,39.61666667,4.266666667,5.866666667,1.6,10.13333333,1.6,1.066666667,5.333333333,3.2,2.133333333,2.666666667,3.2,2.133333333,2.133333333,1.6,2.666666667,3.466666667,4.266666667,5.866666667,4.8,3.2,1.066666667,2.666666667,5.333333333,1.706666667,1.066666667,1.066666667,2.133333333
2023/7/31 19:00,18.8,89.91,0.0,30.7,1,0.255759359,0.255759359,36.50833333,3.2,2.666666667,0.533333333,10.13333333,1.066666667,1.066666667,1.6,3.2,4.8,3.2,2.666666667,3.2,3.733333333,1.6,4.266666667,2.666666667,4.8,6.933333333,4.266666667,2.666666667,0.533333333,1.6,6.4,1.742222222,1.6,0.533333333,2.666666667
2023/7/31 20:00,18.7,88.99,0.821,26.5,0,0.25575963,0.25575963,39.68333333,4.266666667,4.266666667,4.266666667,11.2,2.133333333,2.666666667,2.666666667,3.733333333,1.6,1.6,3.2,1.066666667,2.666666667,1.066666667,4.266666667,3.733333333,3.733333333,6.4,5.866666667,2.4,1.066666667,2.666666667,5.866666667,1.777777778,0.533333333,1.066666667,2.666666667
